0,30,4
0.5,52.3167603,3.562852291
1,75.47185533,4.209016191
1.5,78.92988505,6.241668032
2,66.17446913,9.537047781
2.5,51.4533848,12.98794274
3,37.78072655,15.19741263
3.5,29.10161499,15.07655458
4,26.47409769,13.25248315
4.5,28.82276815,11.19559884
5,34.90128568,9.80041537
5.5,42.80588075,9.35495009
6,48.88455323,9.892802716
6.5,49.35703282,11.24476435
7,44.37772034,12.85068085
7.5,37.76145369,13.85258653
8,32.98392515,13.73894619
8.5,31.46141426,12.77138125
9,33.0572418,11.61871549
9.5,36.8586911,10.81156197
10,41.27227082,10.59575327
10.5,44.16358956,10.9933115
11,43.99846343,11.819749
11.5,41.16026097,12.68289596
12,37.5386576,13.14026319
12.5,34.96107496,12.99433805
13,34.30262506,12.41381557
13.5,35.51929082,11.75277329
14,37.92771842,11.3131613
14.5,40.40523121,11.2448507
15,41.75423542,11.53978515
15.5,41.36096725,12.04519913
16,39.6156406,12.51105548
16.5,37.56877488,12.71054371
17,36.20760669,12.57437628
17.5,36.01232594,12.21675484
18,36.90916046,11.83823356
18.5,38.40095943,11.60971284
19,39.7653126,11.6111667
19.5,40.35990682,11.81893981
20,39.96169256,12.12195506
20.5,38.87944148,12.36987154
21,37.72002733,12.44850518
21.5,37.02420087,12.33966698
22,37.03602352,12.11995481
22.5,37.66400247,11.90602086
23,38.56447095,11.79323835
23.5,39.29842277,11.81982933
24,39.53372634,11.95946387
24.5,39.20845242,12.13739825
25,38.54326408,12.26656239
25.5,37.89295631,12.29083266
26,37.55287214,12.21105425
26.5,37.6366751,12.07770875
27,38.05741871,11.95900137
27.5,38.58840536,11.90699207
28,38.97303786,11.93755114
28.5,39.04550764,12.02798819
29,38.80543879,12.13046275
29.5,38.40227067,12.19588323
30,38.04327141,12.19761878
30.5,37.88743805,12.14232432
31,37.98112634,12.06263721
31.5,38.25328757,11.9981916
32,38.55989178,11.97661866
32.5,38.75527307,12.00290886
33,38.76009141,12.05979938
33.5,38.59336068,12.11771633
34,38.35281376,12.14959825
34.5,38.15857662,12.14350147
35,38.09430398,12.10668833
35.5,38.17418515,12.05985262
36,38.34531661,12.02574462
36.5,38.51887219,12.01853578
37,38.61418557,12.03849733
37.5,38.59554114,12.0734359
38,38.484505,12.10554418
38.5,38.34332364,12.12023192
39,38.24076243,12.11265185
39.5,38.21948854,12.08889724
40,38.27990067,12.06183979
40.5,38.38498306,12.04433308
41,38.48127587,12.04333528
41.5,38.52516657,12.05744105
42,38.50215703,12.07845564
42.5,38.43053144,12.0958873
43,38.34906219,12.10206065
43.5,38.29651253,12.09539642
44,38.29375289,12.08045783
44.5,38.33635622,12.06510351
45,38.39955408,12.0564631
45.5,38.45184531,12.05775225
46,38.4702539,12.06725321
46.5,38.4500776,12.07965477
47,38.40505738,12.08889488
47.5,38.35886802,12.09105395
48,38.33297286,12.08593991
48.5,38.33698682,12.07675203
49,38.36564851,12.06820246
49.5,38.40293887,12.0641638
50,38.43065363,12.06598559
