0,30,4
0.2,38.92670412,3.825140916
0.4,48.63304492,3.83580909
0.6,57.91147848,4.040465688
0.8,65.37332881,4.451341813
1,70.0475805,5.07703513
1.2,71.74990587,5.914306283
1.4,70.92183474,6.94210438
1.6,68.22436741,8.118567812
1.8,64.27676551,9.380317976
2,59.59744132,10.64525668
2.2,54.62436498,11.82127358
2.4,49.72975861,12.82095196
2.6,45.21240007,13.57825427
2.8,41.28273661,14.06074862
3,38.0582589,14.2725419
3.2,35.57520622,14.24777605
3.4,33.81113681,14.03875132
3.6,32.7087512,13.70377795
3.8,32.19404303,13.29809801
4,32.18664923,12.86877042
4.2,32.60368391,12.45280794
4.4,33.35968169,12.07734507
4.6,34.36530019,11.76076787
4.8,35.52690567,11.51410098
5,36.74841786,11.34228395
5.2,37.93587384,11.2452072
5.4,39.00414727,11.21852484
5.6,39.88435804,11.2543389
5.8,40.53006768,11.34187366
6,40.92060646,11.46824138
6.2,41.06073209,11.61934935
6.4,40.97688771,11.78093032
6.6,40.71115191,11.93961249
6.8,40.31430002,12.08390339
7,39.83924687,12.20495575
7.2,39.33572147,12.29701603
7.4,38.84654971,12.35751417
7.6,38.40553723,12.38681875
7.8,38.03670418,12.38773462
8,37.75452205,12.36484829
8.2,37.56480489,12.32382755
8.4,37.46597048,12.27076285
8.6,37.45047162,12.21160868
8.8,37.50627549,12.1517537
9,37.61832387,12.09572474
9.2,37.76993541,12.0470146
9.4,37.94411694,12.00801561
9.6,38.12474407,11.98003893
9.8,38.29756245,11.9634004
10,38.45095874,11.95755561
10.2,38.57645944,11.96126919
10.4,38.66893633,11.97280416
10.6,38.72652522,11.99011826
10.8,38.75029356,12.01105455
11,38.74371616,12.03351462
11.2,38.71203176,12.05560437
11.4,38.66155619,12.07574476
11.6,38.59901984,12.09274345
11.8,38.53098295,12.10582646
12,38.46336423,12.11463284
12.2,38.40110064,12.11917812
12.4,38.34794086,12.11979411
12.6,38.306363,12.11705371
12.8,38.27759976,12.11168937
13,38.26174948,12.10451257
13.2,38.25795015,12.09634053
13.4,38.26459366,12.08793458
13.6,38.27955902,12.07995283
13.8,38.30044579,12.07291813
14,38.32479166,12.06720118
14.2,38.35026155,12.06301742
14.4,38.37479916,12.06043569
14.6,38.39673542,12.0593962
14.8,38.41485232,12.0597349
15,38.42840373,12.06121182
15.2,38.43709803,12.06354039
15.4,38.44104943,12.0664158
15.6,38.44070633,12.06954028
15.8,38.43676578,12.072644
16,38.43008263,12.07550069
16.2,38.42158111,12.07793763
16.4,38.41217519,12.07984015
16.6,38.40270236,12.08115106
16.8,38.39387354,12.08186591
17,38.38624043,12.08202512
17.2,38.38017981,12.08170389
17.4,38.37589319,12.08100122
17.6,38.3734195,12.0800288
17.8,38.37265776,12.07890079
18,38.37339639,12.07772495
18.2,38.37534616,12.07659571
18.4,38.37817362,12.07558923
18.6,38.38153261,12.07476071
18.8,38.38509178,12.07414353
19,38.38855674,12.07375026
19.2,38.39168606,12.07357494
19.4,38.39430082,12.07359646
19.6,38.39628813,12.07378243
19.8,38.39759913,12.0740934
20,38.39824263,12.07448685
20.2,38.39827542,12.07492078
20.4,38.39779061,12.0753568
20.6,38.39690502,12.07576233
20.8,38.39574682,12.07611216
21,38.39444431,12.07638915
21.2,38.39311637,12.07658419
21.4,38.39186515,12.07669569
21.6,38.39077116,12.07672848
21.8,38.38989066,12.07669243
22,38.38925536,12.076601
22.2,38.38887384,12.07646959
22.4,38.38873463,12.07631418
22.6,38.3888101,12.07615002
22.8,38.3890611,12.07599061
23,38.38944161,12.07584699
23.2,38.38990326,12.0757273
23.4,38.39039921,12.07563667
23.6,38.39088745,12.07557723
23.8,38.39133309,12.0755485
24,38.39170983,12.07554782
24.2,38.3920006,12.07557083
24.4,38.39219735,12.07561213
24.6,38.39230025,12.07566581
24.8,38.39231635,12.07572596
25,38.39225806,12.07578713
25.2,38.39214131,12.07584463
25.4,38.39198387,12.07589478
25.6,38.39180377,12.07593503
25.8,38.39161784,12.07596395
26,38.39144076,12.07598118
26.2,38.39128423,12.07598726
26.4,38.39115661,12.0759835
26.6,38.3910628,12.0759717
26.8,38.39100446,12.07595401
27,38.39098036,12.07593265
27.2,38.39098691,12.07590977
27.4,38.39101884,12.0758873
27.6,38.39106982,12.07586684
27.8,38.3911331,12.07584959
28,38.39120207,12.07583632
28.2,38.39127076,12.07582739
28.4,38.39133412,12.07582278
28.6,38.3913883,12.07582215
28.8,38.39143074,12.07582494
29,38.39146013,12.07583039
29.2,38.39147634,12.07583769
29.4,38.39148023,12.07584601
29.6,38.39147345,12.07585458
29.8,38.39145816,12.07586272
30,38.39143683,12.0758699
30.2,38.39141198,12.07587574
30.4,38.39138599,12.07588001
30.6,38.39136096,12.07588265
30.8,38.3913386,12.07588371
31,38.39132014,12.07588337
31.2,38.39130634,12.07588186
31.4,38.39129748,12.07587949
31.6,38.39129345,12.07587656
31.8,38.39129379,12.07587338
32,38.3912978,12.07587022
32.2,38.39130459,12.07586731
32.4,38.39131324,12.07586483
32.6,38.39132282,12.07586289
32.8,38.39133247,12.07586155
33,38.39134146,12.07586082
33.2,38.39134924,12.07586066
33.4,38.39135542,12.07586099
33.6,38.39135979,12.0758617
33.8,38.39136232,12.07586269
34,38.39136309,12.07586384
34.2,38.39136234,12.07586504
34.4,38.39136036,12.07586619
34.6,38.39135748,12.07586722
34.8,38.39135405,12.07586806
35,38.39135043,12.07586869
35.2,38.3913469,12.07586909
35.4,38.39134371,12.07586927
35.6,38.39134104,12.07586925
35.8,38.39133902,12.07586906
36,38.39133768,12.07586874
36.2,38.39133702,12.07586834
36.4,38.39133699,12.0758679
36.6,38.39133748,12.07586746
36.8,38.39133838,12.07586704
37,38.39133956,12.07586669
37.2,38.39134089,12.0758664
37.4,38.39134224,12.0758662
37.6,38.39134352,12.07586609
37.8,38.39134463,12.07586606
38,38.39134553,12.07586609
38.2,38.39134618,12.07586619
38.4,38.39134657,12.07586632
38.6,38.39134671,12.07586648
38.8,38.39134663,12.07586665
39,38.39134638,12.07586681
39.2,38.39134599,12.07586696
39.4,38.39134552,12.07586708
39.6,38.39134501,12.07586717
39.8,38.39134452,12.07586723
40,38.39134406,12.07586726
40.2,38.39134368,12.07586726
40.4,38.39134338,12.07586724
40.6,38.39134318,12.0758672
40.8,38.39134308,12.07586714
41,38.39134306,12.07586708
41.2,38.39134312,12.07586702
41.4,38.39134324,12.07586696
41.6,38.3913434,12.07586691
41.8,38.39134358,12.07586687
42,38.39134377,12.07586684
42.2,38.39134395,12.07586682
42.4,38.39134411,12.07586681
42.6,38.39134424,12.07586682
42.8,38.39134434,12.07586683
43,38.3913444,12.07586685
43.2,38.39134442,12.07586687
43.4,38.39134441,12.07586689
43.6,38.39134438,12.07586691
43.8,38.39134433,12.07586694
44,38.39134427,12.07586695
44.2,38.39134419,12.07586697
44.4,38.39134412,12.07586698
44.6,38.39134406,12.07586698
