0,30,4
0.3,43.39005618,3.737711375
0.6,58.05016754,3.883711029
0.9,69.61511032,4.480323558
1.2,74.33115681,5.57348072
1.5,72.48079725,7.138754287
1.8,66.67424213,9.040403496
2.1,58.99542695,11.03842271
2.4,50.8657833,12.81567159
2.7,43.42722352,14.06492441
3,37.49276865,14.6184028
3.3,33.41893927,14.51575672
3.6,31.17055246,13.95173725
3.9,30.51142901,13.16450833
4.2,31.15012356,12.3538943
4.5,32.78254655,11.65485179
4.8,35.07111556,11.14403583
5.1,37.61967034,10.85490233
5.4,39.98997729,10.78944662
5.7,41.77672273,10.92422988
6,42.71295528,11.21322201
6.3,42.74348968,11.59189476
6.6,42.01910942,11.98612124
6.9,40.82034175,12.32590748
7.2,39.45931437,12.55986335
7.5,38.20312676,12.66468043
7.8,37.23497847,12.64605348
8.1,36.64765223,12.53178194
8.4,36.45559444,12.36102809
8.7,36.61338265,12.17404957
9,37.03419781,12.00490996
9.3,37.60720539,11.87759674
9.6,38.21497775,11.80481719
9.9,38.75124359,11.78854812
10.2,39.13695379,11.82170163
10.5,39.33106592,11.89057947
10.8,39.33304032,11.97789475
11.1,39.1766224,12.06603602
11.4,38.91742568,12.14007768
11.7,38.61842122,12.18998481
12,38.33714189,12.21161521
12.3,38.11688637,12.20644298
12.6,37.98250771,12.18026402
12.9,37.94019557,12.14135107
13.2,37.98016761,12.09854805
13.5,38.08116286,12.05967492
13.8,38.21578382,12.03044424
14.1,38.35587064,12.01393999
14.4,38.47717916,12.01060974
14.7,38.56274649,12.01866572
15,38.60454236,12.03476332
15.3,38.60332775,12.05481308
15.6,38.5669966,12.07478183
15.9,38.50794863,12.09135562
16.2,38.44015067,12.102373
16.5,38.37648158,12.1069887
16.8,38.32677518,12.1055826
17.1,38.29675341,12.09947463
17.4,38.28784329,12.09053123
17.7,38.29772837,12.08075263
18,38.32140436,12.07191511
18.3,38.35247957,12.06531748
18.6,38.38447211,12.06165328
18.9,38.41189723,12.06100558
19.2,38.43100325,12.06294267
19.5,38.4400922,12.06668106
19.8,38.43944052,12.07127763
20.1,38.4309014,12.07581448
20.4,38.41731193,12.07954726
20.7,38.40184139,12.08199843
21,38.38740187,12.08298951
21.3,38.37620957,12.08261729
21.6,38.36954207,12.08118834
21.9,38.3676957,12.07913011
22.2,38.37011296,12.07689796
22.5,38.37562825,12.07489434
22.8,38.38276996,12.07341145
23.1,38.39005937,12.07260253
23.4,38.39625749,12.07248133
23.7,38.40052842,12.07294486
24,38.40250649,12.07381132
24.3,38.40227316,12.07486447
24.6,38.40026346,12.0758957
24.9,38.39713017,12.07673737
25.2,38.39359601,12.07728342
25.5,38.39032077,12.07749594
25.8,38.38780281,12.07739937
26.1,38.38632517,12.07706516
26.4,38.38594714,12.07659151
26.7,38.38653453,12.07608221
27,38.38781668,12.07562836
27.3,38.38945588,12.07529551
27.6,38.39111551,12.07511734
27.9,38.39251584,12.07509577
28.2,38.39347038,12.07520634
28.5,38.39390019,12.07540698
28.8,38.39382779,12.07564818
29.1,38.39335519,12.07588255
29.4,38.39263273,12.07607233
29.7,38.39182537,12.07619394
30,38.39108262,12.07623936
30.3,38.39051645,12.07621469
30.6,38.3901894,12.07613659
30.9,38.39011302,12.07602763
31.2,38.39025509,12.07591146
31.5,38.39055285,12.0758087
31.8,38.39092887,12.07573404
32.1,38.39130658,12.07569487
32.4,38.39162284,12.07569133
32.7,38.39183607,12.07571764
33,38.39192925,12.07576407
33.3,38.39190838,12.07581929
33.6,38.39179739,12.07587254
33.9,38.39163087,12.07591532
34.2,38.39144647,12.07594238
34.5,38.39127808,12.07595205
34.8,38.39115084,12.07594582
35.1,38.39107853,12.07592759
35.4,38.39106335,12.07590254
35.7,38.39109758,12.07587605
36,38.39116668,12.07585279
36.3,38.3912529,12.07583605
36.6,38.39133883,12.07582745
36.9,38.39141023,12.07582696
37.2,38.39145784,12.0758332
37.5,38.39147798,12.07584394
37.8,38.39147224,12.07585658
38.1,38.3914462,12.07586868
38.4,38.39140784,12.07587832
38.7,38.39136574,12.07588433
39,38.39132757,12.07588638
39.3,38.39129899,12.07588483
39.6,38.39128302,12.07588057
39.9,38.39128007,12.07587481
40.2,38.39128828,12.07586878
40.5,38.39130431,12.07586351
40.8,38.39132407,12.07585976
41.1,38.39134361,12.07585788
41.4,38.39135973,12.07585784
41.7,38.39137035,12.07585932
42,38.39137469,12.0758618
42.3,38.39137316,12.07586469
42.6,38.39136706,12.07586744
42.9,38.39135822,12.07586961
43.2,38.39134861,12.07587095
43.5,38.39133997,12.07587138
43.8,38.39133355,12.07587099
44.1,38.39133003,12.07587
44.4,38.39132947,12.07586868
44.7,38.39133144,12.0758673
45,38.39133515,12.07586611
45.3,38.39133968,12.07586527
45.6,38.39134412,12.07586486
45.9,38.39134776,12.07586487
46.2,38.39135013,12.07586522
46.5,38.39135106,12.07586579
46.8,38.39135066,12.07586645
47.1,38.39134923,12.07586707
47.4,38.3913472,12.07586756
47.7,38.391345,12.07586786
48,38.39134305,12.07586795
48.3,38.39134161,12.07586785
48.6,38.39134083,12.07586762
48.9,38.39134073,12.07586732
49.2,38.3913412,12.07586701
49.5,38.39134206,12.07586674
49.8,38.3913431,12.07586655
50.1,38.39134411,12.07586646
50.4,38.39134493,12.07586646
50.7,38.39134545,12.07586655
51,38.39134565,12.07586668
